id,followers,username,own_time,last_time,Hop,Non_follower
1564747156430405637,54,jayteezee93,137299,137299,3,0
1342346285278519296,18,Cam28312245,137330,137330,1,0
1095002856917270528,640,tumelo_poho,137330,137330,2,0
1216627404929740801,86,InGlOrIooUs,137360,137360,0,1
803741912159031296,109,alexandriyuhhhh,137360,137360,1,0
980685733,1339,royalbriii,137512,137512,1,0
727180831626657792,128,coconutjibbitz,137542,137542,1,0
4818249909,183,__Quansah,137542,137542,1,0
796093461493448704,189,Tellkerxer,137573,137573,1,0
1065027346875457537,1573,Yayakhethiso,137664,137664,1,0
3976396514,506,Trtlepower95,137694,137694,1,0
1482600174665019396,37,Perry50241451,137694,137694,1,0
574156269,350,GrandWzrdStone,137694,137694,2,0
1098074407518511105,18,dijahouija,137694,137694,1,0
3620722169,868,napsbeforeflaps,137755,137755,4,0
1482364546442477570,19,South_KiD101,137785,158314,0,1
178135220,495,kenziexbaby143,137846,137846,1,0
877046476240809984,186,xoxbbyjen,137937,137937,1,0
1629968546683064323,1,MarissaDeyette,137968,137968,1,0
1518652856882114561,81,anaul99,137998,137998,1,0
1213194090990338048,84,Juicy_Simon21,137998,137998,2,0
2561483747,306,SaenzIssiah,137998,137998,1,0
1547216544693981184,72,engnrobad,138090,138090,3,0
1405139638583431172,20,sweetboydaevy_,138120,138120,0,1
2932820976,178,OmgggItsVal,138151,138151,1,0
1414286736012742660,15,AM_L0UD,138242,138242,1,0
903734199647174656,42,ame_ulc,138242,138242,2,0
1460007896725475328,64,big_babsy,138242,138242,0,1
1263560110242181120,32,_AlexTorres20_,138272,138272,1,0
1318880995467317248,480,candsngcobo,138272,667808,0,1
232463986,31,Jeremywatrbotms,138272,138272,1,0
758187168888135680,85,berneaubeats,138302,138302,1,0
867131930264915968,149,sincethursdayxo,138333,588028,1,0
816391053356003328,4395,NtshembhoNgoben,138333,140033,1,0
2319754292,218,ivorykhan13,138363,138363,1,0
1566377803305582592,8,YungkingDrizzy,138394,138394,0,1
770134757476794368,41,noskirya,138424,138424,1,0
827565913583054850,92,arc_manuelhenry,138485,138485,1,0
992876073590427648,99,dopelikethisss_,138485,138485,1,0
1158886770790076417,14876,Lnugelo_n,138515,667808,1,0
1257318786970955776,39,kenyiah6,138545,138545,1,0
1144385134373699585,146,nevaeh_vance,138576,138576,3,0
1454296333855039490,32,TheLastMckoy,138606,138606,1,0
2198759711,1306,royaltyjjk,138606,138606,2,1
1193737240645648384,5,MonaiTaneya,138606,138606,1,0
743970775556775936,99,_LuisRoman,138637,138637,1,0
1482045698560471047,45,Wtfurieltweets,138667,138667,3,0
1194198108047056897,35,Kwenziiiii,138667,138667,0,1
3040102734,39,FFR4NXX,138667,138667,1,0
4799831294,159,blessingk14,138697,138697,1,0
1025419862666104832,483,miaamariiee,138728,138728,1,0
1257526491463778306,44,R3g1ss,138728,138728,1,0
1360272337699037185,151,dykegf,138758,138758,0,1
1568308485858758658,49,iminangedwa,138788,138788,2,0
120706100,182,sweetpeaaa08,138849,138849,1,0
997539461771792385,90,nataliequadroz,138849,138849,1,0
2536355447,217,somesadsara,138879,138879,1,0
987736430918193152,1296,RealCkane,138910,485947,2,0
830280634882981889,80,_ananissaaa,138971,138971,1,0
1089617716175093760,166,nouradaraghmi,139001,139001,1,0
1639609350749552645,1,anksiozniblaz,139062,139062,1,0
488050841,5029,JulieAngelesXXX,139092,139092,1,0
833668162314973185,46,RFCRyan1871,139153,139153,1,0
942348091,126,edwvidarte,139153,139153,1,0
844099015637716993,221,Mahmoudaff,139183,139183,4,0
1017058573648564230,78,lycheejellyboba,139183,139183,2,0
1188836326352797698,8,zizoo44345684,139244,139244,1,0
362531070,1812,Jaybans_,139456,139456,2,0
1209739111814139909,7,justalilluvsick,139517,139517,1,0
1343861518325190657,60,Adrian_Majavu,139547,139547,2,0
1202470984021954560,946,AybOmg,139578,139578,2,0
1639532556176556032,0,iixxiiwhiskii,139578,139578,1,0
1592971741088948228,22,ebigalnotorious,139669,139669,1,0
1561081136595574789,10,im_blxck99,139669,139669,1,0
1150964340842991617,9,_yagirlmo,139699,139699,1,0
4288279361,163,taylor_tyo,139699,139699,1,0
336370658,4185,CallM3Slim_,139760,139760,2,0
1245276252203778048,59,___lexxx_,139851,139851,1,0
1280213251029155841,0,charles92634886,139881,139881,1,0
537027168,328,God0fCum,139881,139881,2,0
777375123686891520,201,idkkaaliyah,139881,142613,2,0
1348379638779817988,22,StephenOgalo1,139912,139912,2,0
1201968028528922630,11,Vegitahh,139942,139942,0,1
1149079861392285696,6,brilovestravis,139942,139942,1,0
1358564318695075843,55,KudiMillz,139972,139972,3,0
1162775831552434176,28,theiconnakaki,140003,140003,1,0
277571019,316,MasegoGray,140033,140033,1,0
1431349246347956237,38,MaQuana_xiv,140063,140063,0,1
1246959927983210496,33,duezzlw,140094,140094,1,0
1457242015,98,RaeKayz_Vc,140155,140155,1,0
974007212367597568,142,Prodee_TRG,140155,140155,0,1
1422353926247129092,34,robertdoyle0507,140155,140155,2,0
1683322298,341,ItsRika,140185,140185,1,0
1570083736967958533,8,icebetoonice,140185,140185,2,0
769506207748988928,229,itmylifestyle_,140276,140276,1,0
50682483,62,zachhhattackkkk,140337,140337,1,0
1554383529290629121,7,muraya_wesley,140397,140397,0,1
2992770207,46,ughwieso,140428,140428,0,1
1031666001631432704,480,GlowingJasz,140610,140610,1,0
2193676821,379,Shreykthaker,140640,140640,3,0
1011834837320134657,65,j__puga,140701,140701,1,0
1311854021171449856,511,Rodricka_Taylor,140792,140792,2,0
1610013253307973632,10,thelaststepper,140853,140853,2,0
2302696069,472,brit____,140883,140883,1,0
1329502203627900930,471,shaunascarlettx,140883,140883,1,0
1030628907882631168,111,houstonnhottie,140914,140914,0,1
1137442934742224896,118,papigzi,140944,140944,1,0
1284803786977038337,1280,mal0mrg,141035,141035,2,0
1963806889,181,BengaliPapi,141035,141035,1,0
1445614265801449474,42,7haannddoo,141035,141035,3,0
1276253642719363072,20,AbraisAmaru,141035,141035,1,0
1060320999399452672,26,theyungbocc,141096,141096,1,0
771568633663197185,169,MkwambaBen,141126,141126,1,0
4384232894,481,meagannnnm,141156,141156,1,0
1178611670987497479,371,Zayne66,141156,141156,2,0
616751476,955,Aaliiyaah__,141217,141217,1,0
2545729655,875,andymezzm,141217,351544,2,0
740949139,425,kalatikid,141430,141976,0,1
1468708016069431302,79,Welson009,141460,141460,1,0
1609219294428028928,0,yo_boi_vantae,141642,141642,0,1
225192342,122,SherlynBaby_,141764,141764,1,0
1497544933087010822,51,lowk3yg1rl,141764,141764,0,1
1639485867612930049,4,Hxddy999,141794,141794,2,0
1255613534077161473,115,DonNdibu,141794,141794,1,0
732201883167789056,3,lazashvili11,141794,141794,2,0
1146522118999433218,1684,shelovesareece,141976,141976,2,0
2691467361,379,mvscdd_,141976,141976,2,1
422106145,416,Melo_Brown,142037,142037,2,0
1569673346387955713,65,Trenchstar888,142098,142098,1,0
72686871,1098,MsMayraSanchez,142189,142189,0,1
1278455501785894913,3,mickeyg02171553,142280,142280,0,1
1408558631008747523,24,FlyyyStaR,142340,142340,2,0
42460228,429,LankyHalfrican,142371,142371,1,0
3765024794,1142,honienia,142431,142431,1,0
1104637256529252352,34,CliffordPhiri31,142431,142431,2,0
1392482113899876359,12,EmmaAubrey,142462,142462,1,0
1257327267698675714,1138,mothibi65,142462,310823,1,0
19913101,961,ScorpioEyes10,142492,223484,0,1
1520667203682582528,30,ekenetotheworld,142522,142522,0,1
843051320202399744,1649,KoketsoMoeletsi,142522,142522,2,0
1099099914330652672,105,_theycallme_T,142553,142553,1,0
291393216,101,WayJoshua,142583,142583,1,0
1274941471230058496,48,erixxaaaaa,142613,142613,3,0
1504974735750356992,21,TerhembaSanix,142644,142644,2,0
611100817,274,Karley_Nichole3,142644,142644,2,0
1268419043595137025,34,dustin_wayne54,142674,142674,1,0
1178382625058086913,48,YanezDariana,142674,142674,1,0
732568219907674112,907,BruceSChilufya,142704,142704,2,0
994226132445745152,58,rxbinlamxhr__,142704,142704,1,0
818058762921578496,232,MichelleMochudi,142735,142735,1,0
1374493926137032719,41,Emmanuelmadak15,142796,142796,2,0
1520474535761518593,7,LansTshala,142826,142826,1,0
953901978991636481,984,dumbassbitchxxx,142826,147289,1,0
1290038625326039041,24,kabza267,142856,142856,1,0
1329964988304384000,42,not_rahim,142887,142887,0,1
902322394194436096,507,dal_0323,142917,142917,1,0
1344334331460919297,14,BitmojiGuy,142978,142978,0,1
818713098,947,xmaht,143038,143038,1,0
1138153511076671493,11,Mya65340552,143069,143069,1,0
3000257316,194,Maccjr510,143069,143069,1,0
952214883533230080,10,EldenSingh,143069,143069,1,0
1076105097506099205,16,Er_Sah_Ihn,143099,143099,2,0
1275895258304393216,107,NJABULOH_MKHIZE,143099,143099,1,0
1597162469281210369,1,BethHinma1,143129,143129,2,0
630953740,624,bobotee3,143129,143129,1,0
1301431560508444672,12,RachelMbula2,143221,143221,0,1
964168724516306945,2154,kyla_blac_,143251,667808,2,0
1634412293864685570,15,MVPmylove,143251,143251,3,0
729382802450436097,711,mcginnisssss,143312,143312,1,0
800523637727981569,210,emmavivita,143342,143342,1,0
953035323210158080,123,HLaurenva,143342,143342,1,0
2867725514,969,KATLOMEKGWE226,143372,667808,1,0
574132438,10,tashadeanna,143403,143403,1,0
1595414852528373762,13,1realvincent,143403,143403,1,0
1516497391242952707,250,lameratshiamo,143403,143403,1,0
1382628894809948166,2555,langa_Khethelo,143463,667808,1,0
3242119678,97,jadesiiimone,143524,143524,1,0
1184601266997153792,14,iamjoseandresSA,143554,143554,0,1
1143141844349575168,95,A_amoakowaa,143615,143615,1,0
1164113817984491520,792,SandraTalbi,143645,143645,3,0
1195049128323166208,1543,itsKamo_M,143706,143706,1,0
1041374680228290562,153,pedromalagoon,143797,143797,1,0
1553767302641975296,19,starlitcookies,143858,143858,1,0
1562647073778204673,16,KashJack17,143979,143979,1,0
271684376,402,swellywoah,144010,144010,1,0
1120059189928312833,34,troniictheboyyy,144040,144040,1,0
867428875017625600,135,6walya,144070,144070,1,0
323281107,889,musicbyafers,144131,144131,2,0
1541223473850327040,414,thinklike_kophy,144131,144131,3,0
2553368096,432,yikeskellie,144192,144192,1,0
43023255,43,Scorpiomami0405,144192,144192,1,0
775439158860931073,73,JBeau_3,144192,144192,1,0
1026577944,1891,deon6_,144222,144222,2,0
810627428,947,CjEmperor,144222,144222,1,0
1239203454163333121,75,HumarrKhan,144222,144222,1,0
2386041684,307,layluhhhhhh,144343,144343,1,0
1186267803822837760,211,McJohnson12,144343,144343,3,0
1276269513093324802,56,OgunsanV,144374,144374,2,0
1602370170877612043,14,NtisanaOmelela,144404,144404,2,0
1349423703709392899,267,M_dzn_,144404,144404,0,1
1519376405934575616,83,wairimumystique,144556,144556,0,1
2735519356,31,otto335,144556,144556,1,0
1429131156453265408,8,nj_dudu,144586,144586,2,0
1634764130954661894,51,25candyS,144617,144617,0,1
72297265,1299,IITRX_SOS,144617,144617,1,0
3178437642,250,FaithReynolds29,144677,144677,1,0
1503429230679502851,24,koichi_dagoat21,144738,144738,2,0
4910840231,86,jeronenextdoor,144829,144829,2,0
2222062490,237,james_mcco,144860,144860,1,0
1111974961906925569,4096,successcezeh,144860,667808,1,0
1384663876168519691,14,BriatheMUA,144920,144920,0,1
1610301662089945088,40,Etsile09,144951,144951,0,1
700420857441730560,292,nhlanhla_____,144951,485947,0,1
1564152793279205377,1025,ParisMunyai,144951,144951,2,0
1158431760905936896,8,RCaetane,144981,144981,1,0
4465908161,56,vGoodDays,145042,145042,2,0
951277682121199616,834,jovanna_amari,145072,145072,0,1
3433677249,119,mymamaschild_,145103,145103,2,0
1099679544041226240,200,sierabags,145133,145133,1,0
1509815268,876,tom_athey,145194,145194,1,0
1113833312630530048,70,n0tbania,145194,145194,0,1
1396993096680841217,60,voidsxber,145254,145254,1,0
1587978459158028290,8,M3C_111,145254,145254,0,1
1213806584,352,9NETY2,145285,145285,0,1
3011214959,8,dylan_g30,145285,145285,2,0
1460129259062710276,477,sErenityy02,145285,189208,3,0
569264979,403,Aleix_lluch,145376,145376,1,0
2205426135,461,maddiekemp_,145406,145406,0,1
948910219471589377,246,agu_jnrr,145497,566257,2,0
1403520464585121793,22,MALINI_ZA,145497,145497,2,0
716788729713664000,751,harmor2001,145497,145497,1,0
981104323802357760,118,XwellyCalistars,145497,145497,0,1
1208858411007401984,35,Timothy19483018,145588,145588,2,0
1028758269374988289,69,gabbyjop,145710,145710,2,0
1417926980926939137,72,osteen420,145710,145710,1,0
1463914391556997122,43,10MohapiShakes,145740,145740,3,0
382791981,1789,doseofdaij,145740,145740,0,1
564836710,32,bazzar123485,145770,145770,0,1
195365513,432,jjonneill,145770,145770,2,0
1192918083465297920,3,adjei_yankees,145770,145770,1,0
420038592,66,selenababeee,145770,145770,1,0
2190041182,30,ivyeivy,145801,145801,1,0
3392145070,325,yondifon,145831,145831,3,0
2606615349,353,aaronhlvrsn27,145861,145861,2,0
866294970080051201,66,anxdrreaaa,145922,145922,1,0
804578560035782656,40,TAHolyday,145922,145922,2,0
1443362140719652873,65,lobofunkprod,145983,145983,2,0
557000004,63,_Fede98,146013,146013,2,0
1534201502646128640,6,jadenhndrx,146044,146044,0,1
3493789876,15,lindoku13896168,146104,146104,2,0
1553603346455560195,1,rjsproxy,146226,146226,0,1
3043959628,57,MadisonCastle22,146256,146256,1,0
1541946234,30,blackity6lack,146256,146256,3,0
842106671979741184,1046,Nelo_Malea,146317,146317,1,0
145009413,299,_BeEazy_,146499,146499,0,1
911776293083107328,491,Bredwell_Rach,146529,146529,2,0
1376931359294373889,47,emma_dawn98,146529,146529,1,0
1424483267202453506,47,NyelSimmons,146560,146560,0,1
1380776988374355969,1,MakeOut96515730,146590,146590,0,1
1397333660915970052,84,CihleNkosi,146620,146620,0,1
1280490156521373696,95,lil_mel__,146620,146620,1,0
3586366335,109,Yebbuh,146651,153969,3,0
499815312,1268,idsrail,146681,146681,3,0
954836478844170240,267,SoniaMirembe_,146802,146802,1,0
1282826282091388931,1535,skuzy_szn,146802,146802,2,0
1357009445386145793,33,ladie__jai,146833,146833,0,1
2239844944,853,BongzMaphanga,146894,146894,2,0
1638476163969417218,10,mercii_mathosa,146954,146954,2,0
1522330972892672001,6,SteezyArsonist,147015,147015,2,0
856026568874917888,2906,only_jibrille,147107,546224,1,0
1557308197886726145,111,KingManyika,147167,147167,0,1
2175987065,647,Vest_202,147228,147228,1,0
1348487977765363718,10,Najah71333,147289,147289,1,0
900846427731107841,2494,VictorJessen2,147289,147289,2,0
172502204,823,_Gisselllee,147380,667808,1,0
3097059022,277,irajibola,147380,566926,3,0
850506902303907841,128,adrianunderdue,147380,147380,3,0
1371501895299252229,119,mwecigwa,147380,147380,1,0
1466878133756313603,17,rvfhvn,147410,147410,1,0
54385353,209,ramonch,147441,147441,2,0
1541023607240916994,0,Amahle95772791,147501,147501,0,1
1481438156838817795,161,TrapInwang,147562,147562,3,0
1211074322783031297,112,P0ck3txr0ck3t,147592,147592,1,0
1260006748708093955,17,WhoMash,147623,147623,3,0
2985989288,360,chilicheeese,147744,147744,2,0
2880227427,326,tvl3r_,147744,147744,1,0
499463565,520,tyla228,147835,147835,2,0
145048754,1064,AustinRoyale_,148017,148017,2,0
1401113413271621632,6,theplayerking_,148078,148078,2,0
1302189296,478,eleanorlouise4,148078,148078,0,1
1002745827926867969,180,comatosekay,148169,148169,1,0
1496412270611603460,7,Lethabo86856642,148230,148230,0,1
713595389,3689,mirandaoshea,148260,148260,1,0
873973453,382,diala_obeid,148291,148291,1,0
1545026486830305280,21,lovekartier,148291,148291,2,0
1472024756086001667,268,TheeDaarknight,148321,148321,1,0
1480205412834193416,42,JandJsupport,148382,148382,1,0
346361059,181,Pic_Nikk,148473,148473,1,0
1575540430216826884,31,LorenzoFFritz,148473,148473,2,0
582241474,1824,Zheey_x,148473,667808,2,0
384133129,431,ChrissySoPritsy,148473,148473,1,0
1131005620956598272,92,WillAnsah1,148503,170842,0,1
1496612397985013761,10,Kelesego8,148564,148564,0,1
1262912802,512,calebloberg,148594,148594,1,0
2872562291,151,edisamartinez,148594,148594,2,0
1515238133142597640,15,TroyLanez5,148594,148594,1,0
622321304,444,tiffannyyym,148685,148685,2,0
1232728939170275331,66,CoDaKhuz,148776,148776,1,0
539334936,134,nanaifyanasty,148807,148807,0,1
1608645438135050242,4,queen_tings88,148868,148868,3,0
1552794592604733440,2,AyoubZyani03,148928,148928,0,1
1538126861552820226,1817,ShaneKondowe,148959,189208,2,0
1624048315036848131,48,NateBoyy7,149141,149141,2,0
1372280676775497732,793,LeeCore_,149171,149171,2,0
821704705499942912,234,Nkosi_Dlodlo,149293,149293,1,0
1481725027108151305,42,JosephF44182713,149353,149353,0,1
747482176225042432,292,lnnieXX,149384,149384,2,0
1066622472026537984,1003,NomatasoM,149414,149414,2,0
874161333108977664,456,SvoGp,149444,149444,2,0
280818340,1261,HamShawtty,149505,149505,2,0
926905625094774784,92,trillarilla,149627,149627,2,0
1202308518600232961,4028,beckeilish,149718,149718,0,1
1191738230166761472,72,JAMartinez_35,149718,149718,1,0
737325813830455300,20,_sisilena,149839,149839,0,1
944508616282865664,83,hamzydbadhguy,149839,149839,2,0
818615154892034048,14,AlanAyaHz,149839,149839,1,0
2635764400,3335,chokeontampons,149900,149900,1,0
1042192038710657025,5675,saintesinam,149900,667808,2,0
1260615218801119233,210,Melek77899226,149900,149900,1,0
3397471569,465,golbufftori,149991,149991,0,1
2238647576,18,Uncommon_Ali,150021,150021,1,0
538954477,233,uRoIsFocused,150082,150082,2,0
945406124085346304,2222,heisretro,150082,150082,2,0
2207704814,131,Devynpyt_3,150112,150112,1,0
1290710354100715523,553,GeGeMegh,150112,150112,1,0
2201057645,514,Effah_Forson,150112,150112,1,0
2658544276,87,Lennyowe,150264,150264,2,0
4717574720,36,bugsydrizzy,150295,150295,1,0
1467570107035664389,2,KroosPhumlani,150325,150325,2,0
1476345929837985795,1,thatcantbegud,150355,150355,0,1
1453548170030551041,27,ashtonrichard39,150386,150386,2,0
3241696509,84,HOPELESS_Vi,150446,150446,0,1
1179012079967039488,148,SydObimpeh,150446,150446,5,0
1446160429294788617,2,DEXTER16315090,150477,150477,2,0
1525151285594447874,2,bi0manex,150507,150507,0,1
1510986899187458049,43,OwamSanelisiwe,150507,150507,3,0
2353668067,764,xo_jassmiine,150537,150537,1,0
1144172778,1118,yrojas624,150568,150568,1,0
1172963543584530432,1119,ManqelaL,150720,150720,1,0
1638272323542286338,7,selfmadee245,150720,150720,1,0
805625922321862657,199,sebassvillalba,150780,150780,2,0
1507931774843686913,1,unsocia1reject,150780,150780,1,0
242094553,541,Rodonis301,150871,150871,2,0
1434792038445240326,204,_lyricalprodigy,150902,157341,2,0
1435601973101858816,146,Rojermiller12,150993,150993,1,0
1099424904133443585,445,2dark4fantasy,150993,150993,1,0
1227322585,199,uch_iha,150993,150993,3,0
216168787,244,RanaaAlii,151114,151114,1,0
1319769588230402049,284,tello1409sk,151114,151114,2,0
1174075235378876416,5,Jump_mann33,151205,151205,1,0
1198662899524407297,35,ndlovu_nicko,151236,151236,1,0
1253440008490496015,26,jonmendezzzz,151236,151236,1,0
22107297,2184,SheRA_Joyner,151266,151266,1,0
950954836622626816,183,nexlersss,151297,151297,1,0
1140400131981942784,152,illlna_na,151388,151388,2,0
939270523581804544,152,McsteezySa,151388,151388,2,0
1039528291739361281,328,tsheposhaunn,151388,151388,2,0
2949686349,117,lidiagarcia467,151418,151418,1,0
1022852774,16493,divinenumb,151448,151448,1,0
910978103010365440,566,NiggrRaw,151509,151509,2,0
1440759758168887298,1,Sammy_chase1,151570,151570,2,0
1261377677082136579,12,romessi14,151600,151600,1,0
1049286871,158,oookayrose,151631,151631,1,0
1589360532569604100,23,cassie04w,151661,151661,1,0
2999497670,364,neauxkap,151691,490714,3,0
1214364838333472775,442,Da__Beast,151691,151691,1,0
977108198,367,__leesss,151722,151722,1,0
1488679525,120,lil_mon_2pac,151722,151722,3,0
354931436,148,j0anice,151813,151813,1,0
2659985896,2170,sj_xlv,151904,151904,3,0
943906386001518592,82,BenEvan80697863,151965,151965,1,0
465899057,662,whatdoyouwntman,151995,169777,1,0
1517447296606167040,4,ccbarbie11,152147,152147,0,1
1431389436781150208,40,GrillzKenny,152147,152147,0,1
1480492915969433601,593,official_jstnn,152268,152268,2,0
1625542762371186689,3,AndIWishINever,152450,152450,1,0
3474919936,384,istubbedmytoes,152450,152450,4,0
3281187876,822,GraceSeymour7,152511,226642,1,0
1201257229380456448,525,tsebiso0404,152511,152511,2,0
196657212,133,kingbroooks46,152511,152511,1,0
3137495226,76,ripvally,152602,152602,1,0
1314336954083872769,10,jizzedoutskater,152663,152663,1,0
949377719732719617,147,drkodeh,152785,152785,2,0
1169318847368839168,27,_trey2official,152845,152845,1,0
266976095,2843,TriRacialBeauty,152876,152876,2,0
752641949761302528,136,alinaaspencer,152876,152876,1,0
1540108100,981,deja_dames,152967,152967,0,1
1024737913828003842,199,nael2605,152997,152997,3,0
1639745063549894656,2,ChantelPablo,153058,153058,1,0
1266807593315577858,6052,JaeeWoods,153149,153149,2,0
904566374336303104,90,izzy_mn,153179,153179,1,0
705982311595057152,129,taegan_schwartz,153271,153271,1,0
1580989137577967619,4,VanessaKhuzway1,153331,153331,0,1
977639343417380864,395,Shevy_phobia,153422,153422,3,0
1316960658,235,crybabyjennings,153544,153544,1,0
79103904,359,Happii2bme,153635,153635,1,0
1005562167695958016,8,heavenlyfyori,153696,153696,1,0
910994980604399616,166,Hanskicky,153787,153787,0,1
1496256876094365698,30,KingKai_1_,153848,153848,1,0
100867014,1027,JuliusCurving,153969,153969,2,0
1270749742990049280,150,kk_blacck,154000,154000,3,0
832738938536091649,41,sam_saunders1,154121,154121,1,0
1296849677778903041,231,VeryMuchPoetic,154212,154212,2,0
1318557202429497345,311,OGGordy03,154273,154273,2,0
287006620,669,willdecaffmusic,154303,154303,1,0
1532952861277290497,11,bald808s,154334,154334,2,0
1162763743660531712,88,loogahh,154334,154334,1,0
4896395092,71,lanngggg,154364,154364,0,1
1269265152630820869,3226,bonga_04,154425,667808,2,0
535405324,91,FineWineSince09,154516,456297,1,0
1622862882542157824,1229,CocoxMalou,154516,154516,1,0
290810136,291,Dumakude_M,154577,154577,2,0
1135380879893831681,589,Dajaaahhh,154607,223484,1,0
1393853628444721155,207,Khensan80457581,154637,154637,2,0
792294144504918016,1283,artistrybynero,154698,154698,4,0
472415812,111,KetyshaJ,154728,154728,1,0
3154515755,291,nxtlxmn,154759,154759,1,0
2175056627,665,__shauna99,155184,155184,1,0
931915337599279104,52,russ_velt,155184,155184,1,0
1248918438795493376,238,sortsge,155397,155397,2,0
1587602563,555,ashleistiteler,155488,155488,1,0
1422623448480854018,342,elvis_radebe2,155518,155518,1,0
815887226,58,noracao_99,155579,155579,2,0
1108355981661097984,317,Evanss05363868,155609,155609,2,0
2322525121,924,joseallado,155670,155670,1,0
1589058285105299456,17,flexxyvi6es,155701,155701,3,0
54978276,307,iTweet_iHoop24,155731,155731,2,0
1186449967315075072,27,gracegiguere,156004,156004,1,0
894422602634022912,12,lxubug,156278,156278,1,0
1055896278859739137,1667,servingmoi,156278,156278,2,0
844664846012600325,234,lashay1k_,156399,156399,1,0
1299315446026559491,5,BelmiroVicente1,156399,156399,1,0
398040649,326,Gmalds134,156430,156430,1,0
260594707,737,agnotforsale,156490,156490,1,0
788463429086478336,9,Caltrainor,156521,156521,1,0
1386530287,2931,_dammiee,156551,494209,2,0
2246819205,489,Udoka_E,156551,156551,3,0
2755714514,523,im_chardo,156673,234261,1,0
2462275120,791,attackontaurus,156734,156734,0,1
974150160250007552,200,eric57452037,156734,156734,2,0
1158503947767881728,319,AdamzLamar,156794,156794,1,0
1192778509313290240,983,Sliqueboi_Major,156825,156825,1,0
773695744092037120,740,quariusking,156855,156855,3,0
1086612495903657984,20,faitheban,156855,156855,0,1
1264693600362942465,53,Shazi17392073,156916,156916,1,0
1306497420537159680,52,Abby_zee2003,157189,157189,1,0
1587176094968446980,13,icecoldVv,157341,157341,3,0
1695680166,211,affffogato,157402,157402,2,0
975823877799628803,264,magssxo1,157432,157432,3,0
1081432541029154816,48,NozizweMsiza,157432,157432,2,0
777693241827270657,73,_bst7_,157524,157524,1,0
3227277273,254,Chasinggoals23,157706,157706,2,0
90541978,299,hibrynn,157736,157736,1,0
1285822691157569538,9,er_kalee,157767,157767,1,0
1075926451222908929,269,iinsocietylland,157888,157888,1,0
124963228,35,its_not_allan,157888,157888,1,0
1213273388925325313,38,kashboy_k,158010,158010,1,0
892483563240796160,70,iamjonieee,158131,158131,1,0
1446405508840185861,48,thandiwe_gloria,158131,158131,2,0
474520360,582,karindogg,158131,158131,1,0
707643151322841088,86,MJC_2000_,158192,158192,1,0
1516739757996486657,30,eli_thedragon,158253,158253,1,0
1220398112541376513,1250,natbriii,158283,158283,1,0
1097607237017583616,69,XicaneGoddess,158314,158314,1,0
1481701701124042759,48,sammyel97916440,158314,158314,2,1
610649715,239,miranndatiger,158314,158314,3,0
1056212926581878784,14,sidney_ftbs69,158435,158435,1,0
1382142466518884356,16,Richie54141829,158466,158466,1,0
1457112973651156994,0,m_pludowski,158466,158466,0,1
1317156564,332,cynbockbrighten,158587,158587,1,0
2766021414,88,holliem872,158770,158770,1,0
74620508,798,CapreeceClassic,158800,158800,0,1
1343591191,3675,mary__xox0,158800,667808,2,0
1475243606139150342,541,KharmaNash114,158952,158952,2,0
1066041625917431809,390,martamarvaoo,159043,159043,0,1
1214114527,397,Sameeeeen_h,159104,159104,1,0
2264892002,606,k__langford1,159286,159286,2,0
2369188250,16,guizmofo,159286,159286,1,0
1320345867728158720,26,marrie_mesquita,159378,159378,1,0
1603944764,140,HelderSaraiva7,159621,159621,2,0
3270634747,175,Big_Eric98,159773,159773,1,0
2887807437,411,mikasm22,159864,159864,1,0
1381011157947977730,6,BrowngyalShan,159955,159955,1,0
1041193445392564232,141,jakelamaa,160046,160046,1,0
1580663452514672643,9,ShyraBandz,160046,160046,1,0
1540370568419201026,100,SoSaKing76,160168,160168,1,0
1161678516913627141,3,GoulbourneNoah,160198,160198,2,0
927669355441262592,705,hottysavage,160320,164029,2,0
779600173,570,kalliwhitby,160320,160320,1,0
1054018529337503746,1422,aaliannarose,160381,160381,2,1
931585931966124038,27,mohapi_mcdonald,160441,160441,2,0
1144847587192840192,5,a3ap_m,160594,160594,2,0
1311287348533932032,2,kingggnamjoon,160594,160594,1,0
2666135143,1343,MissRayvenn,160655,488771,2,0
702962397292539904,316,Kaysia_Tyre,160685,160685,1,0
920038620320489474,39,unsasyed,160746,160746,1,0
1469051363631980554,1,ThapheloMthembu,160746,160746,0,1
2950817981,1341,zwonaka_Netshi,160989,160989,1,0
1260066586272108546,116,moodsofmee,161080,161080,1,0
1518512391226503169,105,No_F_jp,161171,161171,1,0
1593171118243856384,5,Paulkaka001,161354,161354,0,1
335135459,893,deedictates,161354,161354,0,1
3890313568,1106,LizaliseGuma,161536,161536,2,0
3258312306,296,zoedmmtz18,162114,162114,1,0
2586683155,48,teedleleedlelee,162388,162388,1,0
1511546790541246466,20,NoahJS98,162388,162388,2,0
1236635731,260,gabbumblebee,162661,162661,1,0
1391778053961961476,3,TypingWinnie,162661,162661,0,1
1054051473686978560,542,majorkys,162661,503328,2,0
1168873810159972353,74,BrendenMoyo,162935,162935,1,0
1179167691061497858,32,_renahenderson,162965,162965,1,0
1585792804990717953,49,pinkcrystalsa,163087,163087,0,1
1245132613024501760,8,vassi67086998,163239,163239,1,0
778685867275620352,183,summerrpace,163573,163573,1,0
2412695642,247,UndertheSeaAri,163756,163756,1,0
1602510446,591,hcole518,163756,163756,1,0
