Target,Source
1393596707116568576,1108050829393707008
1447739143933550594,1108050829393707008
738159670762704898,1108050829393707008
560051796,1108050829393707008
1434724868,1108050829393707008
28464748,1108050829393707008
259956738,1108050829393707008
480001413,1108050829393707008
746717180180336642,1108050829393707008
1466232074138898436,1108050829393707008
708226972,1108050829393707008
27662140,1108050829393707008
836312359694131204,1108050829393707008
913538706384048130,1108050829393707008
2913051984,1108050829393707008
25396244,1108050829393707008
739974414733873153,1108050829393707008
949090448,1108050829393707008
418233102,1108050829393707008
56895946,1108050829393707008
16878505,1108050829393707008
542158710,1108050829393707008
344062311,1108050829393707008
1337108693138219008,1108050829393707008
106549141,1108050829393707008
230606838,1108050829393707008
2553408806,1108050829393707008
364570154,1108050829393707008
2174872000,1108050829393707008
964600868,1108050829393707008
426059968,1108050829393707008
3555304634,1108050829393707008
1372956366,1108050829393707008
2300515073,1108050829393707008
205373653,1108050829393707008
1321170810950852608,1108050829393707008
1290037518356942849,1108050829393707008
68482350,1108050829393707008
937701515892084736,1108050829393707008
724840148,1108050829393707008
49162635,1108050829393707008
1093299094024540161,1108050829393707008
1009777633,1108050829393707008
1390345085150109696,1108050829393707008
1466399037972795392,1108050829393707008
344953392,1108050829393707008
393323723,1108050829393707008
1353446649239007232,1108050829393707008
1089644597922488320,1108050829393707008
1510523900987203591,1108050829393707008
889905215570358273,1108050829393707008
1473835183564537858,1108050829393707008
1035201862780284928,1108050829393707008
1277615810933067778,1108050829393707008
283798437,1108050829393707008
1487778409870770179,1108050829393707008
933585596,1108050829393707008
253606710,1108050829393707008
1575071128338456576,1108050829393707008
188017977,1108050829393707008
1317403513425588227,1108050829393707008
4720313121,1108050829393707008
1242145814413299712,1108050829393707008
39879043,1108050829393707008
135629807,1108050829393707008
1257372516525453328,1108050829393707008
30148694,1108050829393707008
1568781102382469126,1108050829393707008
2941636420,1108050829393707008
2249804076,1108050829393707008
372488657,1108050829393707008
31589023,1108050829393707008
518770808,1108050829393707008
795231119956475904,1108050829393707008
813994784,1108050829393707008
935710809535143936,1108050829393707008
868791777385492480,1108050829393707008
51903095,1108050829393707008
782437349061984256,1108050829393707008
1299817478348996608,1108050829393707008
1025515167524823043,1108050829393707008
1580595454068277253,1108050829393707008
1303141900854194177,1108050829393707008
103444354,1108050829393707008
4524846077,1108050829393707008
2287670328,1108050829393707008
748858550684938240,1108050829393707008
1168989358285819908,1108050829393707008
115778698,1108050829393707008
1162514156190425095,1108050829393707008
4777106602,1108050829393707008
24526806,1108050829393707008
1141883563371048960,1108050829393707008
816655081277952000,1108050829393707008
1281329777832611843,1108050829393707008
713439391532711936,1108050829393707008
18608373,1108050829393707008
542573075,1108050829393707008
275319118,1108050829393707008
839441452300124162,1108050829393707008
1532752565884141571,1108050829393707008
1580550513745068035,1108050829393707008
1434683475521593353,1108050829393707008
289454075,1108050829393707008
1164548764855615491,1108050829393707008
314798041,1108050829393707008
1496912770050117657,1108050829393707008
1594820701,1108050829393707008
869692064853671936,1108050829393707008
2195093214,1108050829393707008
76406123,1108050829393707008
853606753925255169,1108050829393707008
1393647222,1108050829393707008
1252100764010344448,1108050829393707008
467044708,1108050829393707008
1216251818415620096,1108050829393707008
1132830769867440128,1108050829393707008
1438915684881162240,1108050829393707008
3400815064,1108050829393707008
755072155298238464,1108050829393707008
769557378756935681,1108050829393707008
1449022324716589056,1108050829393707008
1454895967,1108050829393707008
3174307027,1108050829393707008
16074532,1108050829393707008
343059579,1108050829393707008
1102382691159363584,1108050829393707008
15435308,1108050829393707008
58259841,1108050829393707008
1583729778,1108050829393707008
1145151195255906304,1108050829393707008
963003415,1108050829393707008
604906777,1108050829393707008
860848536,1108050829393707008
28174604,1108050829393707008
55681035,1108050829393707008
100632509,1108050829393707008
1575859136608493568,1108050829393707008
74776026,1108050829393707008
2547420216,1108050829393707008
532718939,1108050829393707008
17365011,1108050829393707008
249516034,1108050829393707008
843612675775119360,1108050829393707008
185649504,1108050829393707008
1920211460,1108050829393707008
94899153,1108050829393707008
951980514,1108050829393707008
163825898,1108050829393707008
1383283938,1108050829393707008
1117176427,1108050829393707008
869746410228523008,1108050829393707008
589198608,1108050829393707008
299319147,1108050829393707008
998269354730024962,1108050829393707008
358304168,1108050829393707008
210433607,1108050829393707008
3437883658,1108050829393707008
960709222643232768,1108050829393707008
316850130,1108050829393707008
4011462203,1108050829393707008
1451570259136241665,1108050829393707008
4321240827,1108050829393707008
1329990151,1108050829393707008
906926338455437312,1108050829393707008
122469055,1108050829393707008
415211578,1108050829393707008
1197127972836331520,1108050829393707008
18642138,1108050829393707008
541371612,1108050829393707008
15636634,1108050829393707008
29995695,1108050829393707008
975833991608758272,1108050829393707008
224059021,1108050829393707008
17610531,1108050829393707008
1552232381570076674,1108050829393707008
26039266,1108050829393707008
948706794502807552,1108050829393707008
203815691,1108050829393707008
29916455,1108050829393707008
509204592,1108050829393707008
247564372,1108050829393707008
3303946030,1108050829393707008
1087311189602942977,1108050829393707008
368073722,1108050829393707008
309852804,1108050829393707008
2335448208,1108050829393707008
932077235552641024,1108050829393707008
1038021440149352449,1108050829393707008
451928786,1108050829393707008
304435443,1108050829393707008
778364754251440128,1108050829393707008
1015438963,1108050829393707008
712513040,1108050829393707008
1083805996995280896,1108050829393707008
2353946917,1108050829393707008
2869963468,1108050829393707008
1174763765390295041,1108050829393707008
478995220,1108050829393707008
971756138864705538,1108050829393707008
326444048,1108050829393707008
25853093,1108050829393707008
3233139793,1108050829393707008
78115174,1108050829393707008
801063431654744065,1108050829393707008
728590342174302209,1108050829393707008
1402492439382876163,1108050829393707008
22404112,1108050829393707008
24779734,1108050829393707008
227892887,1108050829393707008
767482262980063232,1108050829393707008
1543200244074151936,1108050829393707008
1141518067383590912,1108050829393707008
833372079810543617,1108050829393707008
501412360,1108050829393707008
885807589,1108050829393707008
325858731,1108050829393707008
3065369437,1108050829393707008
762485159555772417,1108050829393707008
49087552,1108050829393707008
3721614312,1108050829393707008
1401745035813601283,1108050829393707008
962441479846318080,1108050829393707008
45992873,1108050829393707008
2738683054,1108050829393707008
22939888,1108050829393707008
1493297360155336711,1108050829393707008
462404869,1108050829393707008
1234529231931092995,1108050829393707008
36531842,1108050829393707008
877929560230293505,1108050829393707008
1007562438,1108050829393707008
72344281,1108050829393707008
1260628165338202120,1108050829393707008
1296364434475147264,1108050829393707008
456290896,1108050829393707008
1456145574,1108050829393707008
7335012,1108050829393707008
32262829,1108050829393707008
1032087630043906048,1108050829393707008
317447141,1108050829393707008
2480305163,1108050829393707008
834197343553593344,1108050829393707008
819959504,1108050829393707008
1408421445248634883,1108050829393707008
422247770,1108050829393707008
918249229,1108050829393707008
1160238802251726848,1108050829393707008
526515714,1108050829393707008
161558287,1108050829393707008
873577028443877381,1108050829393707008
143205199,1108050829393707008
2589452969,1108050829393707008
1247377074,1108050829393707008
42365228,1108050829393707008
1848769848,1108050829393707008
350729433,1108050829393707008
2351099089,1108050829393707008
97023931,1108050829393707008
791486757506260992,1108050829393707008
1195441753018503169,1108050829393707008
28063754,1108050829393707008
982400454750621696,1108050829393707008
1573001213808988161,1108050829393707008
50119275,1108050829393707008
1470329654,1108050829393707008
430967379,1108050829393707008
1250981834785259520,1108050829393707008
1504093504129187849,1108050829393707008
1062394700466999299,1108050829393707008
1356181718,1108050829393707008
1023164310179274752,1108050829393707008
25678534,1108050829393707008
1252584702512230400,1108050829393707008
725251824,1108050829393707008
613844516,1108050829393707008
90878671,1108050829393707008
920429980449955841,1108050829393707008
876497635405959169,1108050829393707008
1246279422291959808,1108050829393707008
25189316,1108050829393707008
807812803365113856,1108050829393707008
42461255,1108050829393707008
111462548,1108050829393707008
748532594,1108050829393707008
3558357496,1108050829393707008
1100471127959326721,1108050829393707008
1918039152,1108050829393707008
1552429426377367552,1108050829393707008
711191629,1108050829393707008
180555229,1108050829393707008
2800526083,1108050829393707008
1312752554401558529,1108050829393707008
1459725693915381762,1108050829393707008
1009777633,1108050829393707008
1093299094024540161,1108050829393707008
393323723,1108050829393707008
106549141,1108050829393707008
3258812832,1108050829393707008
1455179067528032260,1108050829393707008
6259922,1108050829393707008
86289052,1108050829393707008
2159922709,1108050829393707008
820836977138405377,1108050829393707008
1150428844945563648,1108050829393707008
1009239128200884224,1108050829393707008
1452817449431322625,1108050829393707008
263693950,1108050829393707008
1453493001226002435,1108050829393707008
17594491,1108050829393707008
2154394119,1108050829393707008
1062378575913984000,1108050829393707008
36531842,1108050829393707008
2159922709,1108050829393707008
1012449008374222850,1108050829393707008
772147800,1108050829393707008
287364683,1108050829393707008
717223782,1108050829393707008
1184002182170976256,1108050829393707008
4238586736,1108050829393707008
239451914,1108050829393707008
2645650158,1108050829393707008
41172619,1108050829393707008
853606753925255169,1108050829393707008
108077659,1108050829393707008
319659838,1108050829393707008
114366219,1108050829393707008
560677700,1108050829393707008
414935010,1108050829393707008
216510935,1108050829393707008
1037827894989320193,1108050829393707008
801142639924023297,1108050829393707008
1149582612,1108050829393707008
22684764,1108050829393707008
3434210031,1108050829393707008
1337169570143096833,1108050829393707008
860741071,1108050829393707008
1157676672705077248,1108050829393707008
618555719,1108050829393707008
1325172658342948867,1108050829393707008
1189644787466620929,1108050829393707008
55248354,1108050829393707008
1217591133615927301,1108050829393707008
145973109,1108050829393707008
247069612,1108050829393707008
280789658,1108050829393707008
38114881,1108050829393707008
25560336,1108050829393707008
58932003,1108050829393707008
3279736081,1108050829393707008
1563727202008571905,1108050829393707008
955860291337838592,1108050829393707008
272547332,1108050829393707008
1339028856108281857,1108050829393707008
78611372,1108050829393707008
1266554985011122181,1108050829393707008
26360584,1108050829393707008
134504946,1108050829393707008
802926129317285888,1108050829393707008
526777302,1108050829393707008
1234092006852431872,1108050829393707008
1525221964993990662,1108050829393707008
419109719,1108050829393707008
110804461,1108050829393707008
1620096300825079808,1108050829393707008
637183952,1108050829393707008
1471658469879132168,1108050829393707008
1221099333560492032,1108050829393707008
1205692120348200960,1108050829393707008
237878899,1108050829393707008
746374064,1108050829393707008
2948752647,1108050829393707008
2980186042,1108050829393707008
41172619,1108050829393707008
738518926426923008,1108050829393707008
3297089055,1108050829393707008
22875347,1108050829393707008
4766421528,1108050829393707008
191676568,1108050829393707008
1114162803378728963,1108050829393707008
805250503030542336,1108050829393707008
2159922709,1108050829393707008
2462090732,1108050829393707008
377440223,1108050829393707008
48749735,1108050829393707008
2898868896,1108050829393707008
463168004,1108050829393707008
1243581370393407488,1108050829393707008
876182901242703872,1108050829393707008
1146244099282014210,1108050829393707008
767161728656371712,1108050829393707008
267411451,1108050829393707008
1611062378841444354,1108050829393707008
1012443633742700545,1108050829393707008
1103287634653310976,1108050829393707008
2494864734,1108050829393707008
776884986309783552,1108050829393707008
1123407539754938368,1108050829393707008
2154378268,1108050829393707008
721782195581493248,1108050829393707008
4097324418,1108050829393707008
1012449008374222850,1108050829393707008
93314109,1108050829393707008
129198757,1108050829393707008
724773539853815808,1108050829393707008
39397054,1108050829393707008
1062698330,1108050829393707008
571200627,1108050829393707008
156091052,1108050829393707008
64497012,1108050829393707008
264635043,1108050829393707008
1162437603918012418,1108050829393707008
870636115,1108050829393707008
3374908192,1108050829393707008
1351948587542867968,1108050829393707008
1382444269902962697,1108050829393707008
2639840225,1108050829393707008
154614504,1108050829393707008
382415158,1108050829393707008
933755595735347202,1108050829393707008
1142710725644881921,1108050829393707008
955135692493000705,1108050829393707008
1587059384848420867,1108050829393707008
1328142420547145728,1108050829393707008
1522646809352581122,1108050829393707008
383340894,1108050829393707008
2499239012,1108050829393707008
534421305,1108050829393707008
851594915322617857,1108050829393707008
1508920361294962695,1108050829393707008
1485001754,1108050829393707008
1557719070631411712,1108050829393707008
1406508897733681154,1108050829393707008
1458393732353515523,1108050829393707008
1476047376653733891,1108050829393707008
1443354300000845826,1108050829393707008
40782090,1108050829393707008
388409064,1108050829393707008
1453493001226002435,1108050829393707008
1455179067528032260,1108050829393707008
355949343,1108050829393707008
813635596862259200,1108050829393707008
2431233474,1108050829393707008
2417429712,1108050829393707008
36027159,1108050829393707008
1360263032883011588,1108050829393707008
126547942,1108050829393707008
717223782,1108050829393707008
1091812442588499970,1108050829393707008
1381831051,1108050829393707008
1492591077714452488,1108050829393707008
2756023341,1108050829393707008
1124835196560400384,1108050829393707008
1062378575913984000,1108050829393707008
24583586,1108050829393707008
36706792,1108050829393707008
763180249727119360,1108050829393707008
1251951539796795392,1108050829393707008
346996135,1108050829393707008
1273973106521096192,1108050829393707008
1182032567198982145,1108050829393707008
1001231640113438720,1108050829393707008
973713467185115136,1108050829393707008
1359561838728462344,1108050829393707008
1229597156530704385,1108050829393707008
796461180902576129,1108050829393707008
334368262,1108050829393707008
1049704420940898304,1108050829393707008
53145224,1108050829393707008
835629257774620673,1108050829393707008
287921319,1108050829393707008
56569529,1108050829393707008
864560755219288064,1108050829393707008
1048246412121710592,1108050829393707008
926215578,1108050829393707008
488046348,1108050829393707008
205699016,1108050829393707008
168827047,1108050829393707008
4346341287,1108050829393707008
251398041,1108050829393707008
1440985116789116930,1108050829393707008
456320823,1108050829393707008
3166798684,1108050829393707008
727097652,1108050829393707008
287364683,1108050829393707008
64043097,1108050829393707008
21679530,1108050829393707008
51930807,1108050829393707008
126998221,1108050829393707008
965483965,1108050829393707008
1179598269477015552,1108050829393707008
292143911,1108050829393707008
51233098,1108050829393707008
578803218,1108050829393707008
1354566821270204417,1108050829393707008
1457840297598148613,1108050829393707008
3300997505,1108050829393707008
177795551,1108050829393707008
273724998,1108050829393707008
6259922,1108050829393707008
1579042464,1108050829393707008
1117961904,1108050829393707008
818197523038957569,1108050829393707008
1437876239973462023,1108050829393707008
277644408,1108050829393707008
2366227370,1108050829393707008
1245361443505127424,1108050829393707008
