level_0,index,id,time,type,followers,usernames
6814,2814,1249347776250400769,94773,quote,1095,houseoflazylucy
6825,2804,172477459,94827,quote,950,I_Define_DOPE
6833,2799,411835903,94867,quote,432,deboline972
6839,2793,3134536029,94885,quote,3381,lovatosaturn
6841,2791,502666103,94888,quote,3601,K_Hdeen
6842,2790,2819364950,94895,quote,703,taevberrybear
6844,2788,2380788763,94896,quote,552,_mahalynn
6846,2786,1082633244,94903,quote,3738,aminhakimie
6847,2785,269573228,94906,quote,805,BrandonMauriceW
6850,8431,1511826096584462338,94912,retweet,582,tinetotireddd
6853,2780,1073213721055350785,94934,quote,150,qtpieboi
6854,2779,973470427338170368,94935,quote,4050,AshleyJNamatovu
6855,8430,2431809942,94942,retweet,452,belmond_sour
6856,2778,1199069710282829829,94945,quote,423,yanispingelli
6864,2772,619774649,95007,quote,604,Q1_3_1Q
6881,2757,138810013,95109,quote,2113,__noey
6882,2756,1248656432020385792,95111,quote,241,muhdazizifairos
6886,2752,1331994250129465344,95128,quote,88,gukormaiknowja
6890,2749,96496035,95153,quote,299,Ggirana
6894,2745,1021289079445520384,95172,quote,2615,briesblindside
6902,8424,1196580430927056896,95208,retweet,388,pradamopa
6904,2737,922711369392316416,95222,quote,2419,MNaphtalie_
6905,2736,86306939,95224,quote,697,iammajae
6910,2731,1477881734830047232,95253,quote,547,816Versefreak
6913,2728,1051293420,95263,quote,1175,askNiara
6914,2727,1103685482091896838,95264,quote,287,JasonRahman94
6919,2722,2286514860,95292,quote,929,frmlnaa
6920,8423,1268343830887174147,95328,retweet,1043,Richard03945215
6926,2717,857768915853824000,95384,quote,587,Imdiferen
6932,2712,1137258806,95420,quote,229,Anas_Ghazali1
6938,2707,1145031042,95457,quote,224,whodaifa_
6939,2706,1114085787207983104,95462,quote,4867,Jagabann0
6942,2703,1480946595696762880,95473,quote,1234,adorezeaa
6948,8419,1219471796765741058,95505,retweet,110,nainana22
6952,2695,749472269387259904,95559,quote,111,_pgxmii
6957,8417,543044567,95611,retweet,34711,KIARAQCCA
6959,2689,1032424208398053377,95639,quote,2782,k_r_i_s_s_y__
6961,2687,786266287055917056,95653,quote,246,lazydaisy013
6964,8416,2793331539,95660,retweet,2488,H00dAngel_
6976,2673,1263771698932768768,95707,quote,511,mighty1704
6977,2672,1291797487783563265,95711,quote,15,Foryoumyy
6983,8415,786106525983072256,95748,retweet,165,ImTheRealJFlo
6984,8414,389967584,95750,retweet,81,pla_yul
6985,2666,1331368585617432576,95755,quote,295,selslilly
6996,2657,1099521749807316992,95803,quote,16,Ruben_A557
6998,2655,1453364968162672647,95805,quote,10,yjmjjang
7003,2652,2871736130,95825,quote,2844,amyxnelliel
7006,2649,600485385,95828,quote,726,Babarmane
7009,2646,1212462403062906880,95839,quote,804,__zulhelmi
7011,2644,235792783,95846,quote,1663,dedebaake
7015,2641,459274743,95872,quote,1261,hmzhfaris
7018,8408,985171452625223680,95896,retweet,574,WassuhShawty
7022,2636,2314459474,95917,quote,1317,righteoustomlin
7025,2634,963351181169893379,95933,quote,487,nnaazreen
7029,2629,3110475247,95959,quote,45,jjjuneeeee
7035,2623,2799848468,95984,quote,747,pizzlethepizzy
7047,2613,558748310,96028,quote,2517,AbKaviar
7049,2611,1310018923,96048,quote,354,This_pvk
7052,2609,1356112231080013827,96072,quote,140,amorialovezz
7053,2608,809850033407463424,96075,quote,803,__a1Jay
7054,2607,3059386392,96075,quote,225,douzedeJuin
7059,2604,2764388202,96108,quote,1288,Elizabethv216
7060,2603,3728035813,96111,quote,35,14xpnll
7062,2601,1639078278,96119,quote,1896,LaurenKey_
7078,2586,3247675306,96205,quote,318,AlexandreRf128
7084,2580,1464744914,96242,quote,270,sulkymelon
7085,8400,875248917037727746,96252,retweet,1298,CiNNaMoNN212
7090,65,1518059125896318977,96268,reply,702,ultruaviolcne2
7092,2574,861294257109381121,96274,quote,306,xmhss_
7093,8399,2409724520,96275,retweet,571,jramon1998
7095,2572,4880300692,96278,quote,248,akmalmustaqim13
7101,2566,892522730679128064,96321,quote,36,zizoulsang
7106,8398,1489966787127087104,96346,retweet,243,shelemxn
7110,2558,1537072494233927680,96372,quote,689,whittylovesyou_
7115,2553,974688140949508096,96411,quote,457,qimnevertheles
7119,2549,756538035055976449,96424,quote,61,rebung__
7121,2548,3421588878,96456,quote,166,emmapauzi
7126,2543,1420023765732319238,96476,quote,450,Deukae7012
7127,2542,1106051683,96487,quote,728,itsmeppure
7128,2541,2243429369,96494,quote,519,ulises_v714
7133,2536,1499635990159405061,96507,quote,1174,YANDANI_M_
7134,2535,2303495495,96507,quote,1450,mohlotswane
7137,2532,101791433,96530,quote,2681,JAX_inUrbox
7138,2531,332725660,96531,quote,314,jackazhof
7140,2529,1538291012,96538,quote,121,XxkozybeanxX
7141,2528,233648651,96543,quote,137,cyn_janette
7147,2522,507155351,96638,quote,489,nabila96azwa
7157,2512,1199002480639533057,96665,quote,129,keyrushhh
7159,2510,709633669435002880,96679,quote,28,kissmelikeimO2
7161,2509,238607968,96698,quote,3675,Chef_RG_
7162,2508,706815402056278016,96699,quote,4579,AkhSu_
7166,2505,1158254749323583488,96734,quote,869,spoiledbratlol
7178,2494,734395711739940864,96800,quote,375,aaddanish
7180,2493,1322931093880795136,96806,quote,171,05jun8
7181,2492,4799007977,96807,quote,210,Closmtz_
7196,8391,1251836859061174279,96883,retweet,2167,bojackhorseg1rl
7197,2480,1133098427284221955,96911,quote,7,erebusoizys
7202,2476,2663969135,96944,quote,595,_king_mac_
7208,2470,1526555235879370753,96980,quote,4725,sinamubaka
7211,2467,827311467624071168,96993,quote,119,Nomorebroke_
7216,2462,1038445847975841797,97007,quote,127,taaaufiqy
7219,2459,4817828926,97016,quote,405,tufhanS_
7220,2458,2557251823,97022,quote,1598,omgitsthiv
7249,2431,1535124780,97177,quote,1624,ovoxomaribelx3_
7253,2427,446349066,97191,quote,3050,LisDollasz_
7255,2425,1102104889,97198,quote,599,Khvlilou
7258,8388,995443037563125763,97212,retweet,2134,sweetxrings
7261,8386,1267974811571171328,97227,retweet,519,swanlzy
7265,2418,740525948920049664,97248,quote,403,cybil_lb18
7266,2417,1151491518,97250,quote,909,SoBrendy
7277,2407,1125380977054879745,97325,quote,431,AfroNella
7285,2400,973470794,97371,quote,1029,miirusz
7290,2396,320930536,97390,quote,2194,ConnorMc96
7295,8382,1164045597592051712,97439,retweet,55,onioncryyer
7300,2387,1359075274722213888,97456,quote,379,sars_bathwat3r
7302,2385,852267396463292417,97471,quote,701,fatimaishaq_
7304,61,1247564595964907520,97486,reply,518,dreamingofnashe
7311,2378,1357542912884580353,97513,quote,203,vminjinluvbot
7315,8379,286505754,97539,retweet,206,kimchiiramyun
7332,2361,1292792114804224002,97619,quote,537,cuntythrive
7335,2358,1101262758,97638,quote,212,ks_ffern
7336,2357,1476188576,97643,quote,690,abdlmqri
7338,8376,583073897,97646,retweet,962,tsio_rbm
7340,2354,2207594985,97650,quote,482,PERCYNEXTDOOR
7341,2353,1237847485000773635,97654,quote,4413,_dottt_
7348,2347,1280243765802725376,97709,quote,16,fMlLTER
7352,2343,4915814013,97723,quote,419,AkumaMs85
7356,2340,1375757421721890818,97738,quote,953,ymbback
7365,2332,885100794021851136,97788,quote,2204,israelPhil32
7366,2331,205356803,97789,quote,628,nana_taguchi
7368,2329,3331507299,97793,quote,1285,_SoleilFleur
7371,2326,127123557,97802,quote,1159,SHOTS4DAYS
7375,2322,1258093467865055234,97823,quote,156,Angry_af_on_u
7379,2319,1556278854263644163,97854,quote,1,MeMyselfandI5
7384,2315,738046215699341312,97879,quote,198,fantamert
7385,8370,772098550255742976,97883,retweet,547,chilly2x
7386,2314,258710358,97888,quote,459,tinkletae_bts
7388,2312,2588264697,97914,quote,818,yasmeensefiani
7389,8369,1301263257139806208,97918,retweet,15,KauanVic4
7391,2310,3462874168,97920,quote,311,teru_r2
7392,2309,601241867,97932,quote,798,kenzaaissa
7394,2307,859015960644251649,97934,quote,1153,soittgoess
7397,2303,202114031,97947,quote,1698,wxyay_
7400,2302,882384900262854656,97957,quote,209,12a_ruben
7406,2297,1855684850,97996,quote,2204,ohcharlinho
7408,2295,437327788,98013,quote,93,ddsfnat_
7409,2294,1213238613992804352,98014,quote,622,shai1402
7411,2292,1073032470344404992,98030,quote,836,SnapzEnt
7413,8366,2915176213,98036,retweet,85473,Quisejuststop
7415,2290,454896469,98049,quote,2712,Pali_Matli
7418,2287,1852904172,98062,quote,535,Larry_Poppinz
7424,2282,1049818519,98077,quote,481,sparklingnico
7427,8365,2422916738,98090,retweet,1108,Sami_cx
7428,8364,929753849090461697,98099,retweet,270,maisntm1
7429,8363,589471394,98101,retweet,26518,q1q555
7431,2278,2242766680,98120,quote,528,tokyopimpin_
7433,8362,1968969314,98130,retweet,3859,Shaniah_02
7437,2273,774922254,98142,quote,675,unicornpussyoil
7460,8360,324776407,98266,retweet,28,makkasunn
7467,2245,1344257545582632960,98306,quote,283,pillcounterguy
7469,2243,1908830064,98310,quote,128,_bdmso9
7473,2240,947852886649778176,98330,quote,713,__dannyac_
7476,2237,2671462188,98338,quote,673,ChuchiJean
7483,2230,1608433095178440705,98359,quote,5,issa04__
7494,2219,1171798614643023873,98417,quote,383,breezy011501
7497,8357,1288650461717893123,98437,retweet,392,quaselewis
7500,8356,4702580045,98454,retweet,596,jalynnsimone_
7503,2213,1068519439212003331,98469,quote,29,nrqlhothman
7505,2211,1188439483492032512,98482,quote,26,exjolte
7521,2195,1661798432,98588,quote,2034,QueennFunmi
7523,2193,479121940,98623,quote,4058,_kiimpossiible
7524,8355,1566088208697417729,98631,retweet,4,Imjusthereboo
7527,2191,1212568515632230402,98654,quote,3429,jiwas72
7534,2184,2749255181,98692,quote,346,moreira1305
7536,2182,930760097730412545,98713,quote,348,epstembmarsaw
7540,2178,79112147,98721,quote,519,FaisalSalihin
7541,2177,1170869855190421505,98724,quote,138,D0NKKLORD
7542,2176,1570844221749297152,98729,quote,93,Smotozana
7549,2169,1214570173216251904,98774,quote,210,Kd7___
7551,2168,239390367,98795,quote,1721,CobaltChels
7552,2167,898666915371077632,98796,quote,255,CowPinata
7554,2166,1126370613583499264,98817,quote,659,waniearffinss
7555,2165,1083466773440139270,98818,quote,463,porterbow3ns
7571,2152,4874671761,98904,quote,202,TheoThe7th
7573,2150,2393472998,98913,quote,2169,Artr3_miss
7577,2146,583107286,98914,quote,287,DenzelQuavo
7579,2144,837938643826176000,98918,quote,71,nobinobisang
7581,2142,1179146961464807424,98930,quote,768,MonatouL
7586,2137,4798337532,98960,quote,1140,Baconpimms
7591,2134,927883512459522050,98978,quote,104,JOJOLUVBOT
7595,2130,547380158,98994,quote,707,shotgunsh3llz
7598,8349,1356895687934414848,98999,retweet,254,UNIVERSEKRYPTON
7599,2127,378095329,99003,quote,167,byunhunlady
7601,2125,741286008726167552,99005,quote,263,FezTheDracky
7608,2120,1439825379905228805,99108,quote,201,rap1O
7612,2116,4764980538,99131,quote,1280,cameylz
7615,2112,3394701994,99152,quote,3427,kingtheweeknd
7627,2103,1195623220617129985,99204,quote,544,iimhim3
7634,2097,1700760433,99259,quote,430,lightofsileence
7640,8344,1599543536,99302,retweet,304,keeelvinklein
7642,2090,1119247541533585408,99315,quote,192,hedgafff
7643,2089,870305234047729664,99316,quote,30,fnjimin33
7649,2084,4026239457,99360,quote,1222,maki_zeninh
7655,2078,1210914292536528897,99386,quote,1277,sooyaluck
7670,2064,1104770655915069440,99457,quote,2180,dariryn
7675,2060,1109250918430769152,99474,quote,66,SqueezerusTV
7677,2058,1146045552574062594,99484,quote,271,haitiann_gurll
7679,2056,365967070,99497,quote,636,sxaxil
7684,8341,1464493851800969216,99535,retweet,574,bdayrems
7686,8340,1470134376969109508,99572,retweet,286,amexnolimit
7687,2050,4798508479,99574,quote,326,ashrafizzaufal_
7688,2049,956500422679658497,99583,quote,64,muibmac
7692,2046,769884385264795649,99592,quote,209,zauindayo
7697,2041,989461705850695680,99636,quote,403,pj22y
7698,2040,4026380533,99649,quote,168,ayinnathrh
7708,2030,1235155041989931008,99714,quote,2441,ayesharkk
7710,2029,1434647992489885699,99731,quote,2013,jinjailtime
7713,2026,1162581504158945281,99746,quote,102,purplepant1
7714,2025,1201871455153262592,99748,quote,3105,Usain_Boo_
7717,2023,855577023980478464,99765,quote,536,scilluhh
7719,2021,883771907107020800,99770,quote,3429,ucnaa__
7725,2016,1324259885610016769,99795,quote,1620,olivesnjalapeno
7729,2013,2670261319,99808,quote,332,jaiisntreal
7735,2007,1363663167696560135,99860,quote,97,ZZahraan5
7745,8334,2204893056,99914,retweet,604,mightbefaiz
7751,8332,931944482395656192,99945,retweet,1350,MakeupByQuincyB
7756,1991,877681522383474689,99971,quote,619,escanoirr
7757,1990,889353352470970369,99980,quote,394,chanantantan
7762,1986,525921821,100007,quote,1109,YuuInnMyBiznizz
7774,51,1301488728070860802,100047,reply,1530,arinxnicki
7784,1973,1656192698,100096,quote,1883,takekayre
7794,1963,1284332058882592769,100151,quote,547,phdshev
7810,1951,1191458453274935297,100289,quote,1324,ariaIiyah
7821,1940,623882243,100332,quote,4072,pule_D
7829,1933,2333137074,100392,quote,268,anuntayapon4g
7830,1932,121451949,100394,quote,113,BuddMcSpud
7831,8320,793127354801324032,100395,retweet,100,luqmanramle
7837,1926,1512627187169599488,100413,quote,322,deezzztiny
7840,1923,1224493660122816515,100418,quote,1484,Marknique_
7850,1913,451375735,100493,quote,512,AHR_Rondo
7865,8318,1348068878652473344,100584,retweet,659,Imlatinbars
7872,1895,56422522,100596,quote,1128,priMOEdonna
7877,1890,1602813646417149952,100623,quote,46,sungyulovely
7885,1883,1191892601273798656,100660,quote,471,playboykarma
7887,1881,707618956912107521,100670,quote,257,elriopintor
7890,1879,802764181934145536,100695,quote,390,Soso_Blizzy
7898,8315,1317721729762914304,100739,retweet,1586,sasorimaraj
7901,1870,1280227664,100805,quote,281,gi_yunn
7902,1869,286951978,100806,quote,608,weallhavedemonx
7917,1856,1125591378656923648,100889,quote,2392,dela_de_nye
7918,1855,1424122335171317760,100892,quote,101,longthreadass_
7925,8312,177128225,100935,retweet,3187,verygudbadtguy
7927,1849,940097848338612225,100940,quote,410,hindiumaga
7928,1848,973153001849479169,100944,quote,240,mutegi_makena
7932,1844,2521407587,100966,quote,753,AuzsaBoo
7949,1830,142283585,101036,quote,1029,chaemebebe
7951,1828,2922324472,101047,quote,204,cellus16
7953,1826,970804103239684097,101054,quote,1039,NotVinceB1
7954,1825,970611486,101068,quote,1468,fairyybngtn
7956,1823,931207459737235456,101078,quote,165,feyskygardz
7961,1819,796221437073883136,101111,quote,314,hexthot
7963,1817,1031445077065777152,101129,quote,4566,sundaepeachcr_
7964,1816,169481711,101137,quote,3139,DEUXSVELTE
7966,1815,1433179330574704643,101145,quote,138,JL16617720
7967,1814,1013217089639809024,101148,quote,3705,Floodwater2
7968,1813,814442216261156864,101149,quote,114,88anqb
7969,1812,1399649177634689026,101154,quote,51,leeohiojn
7973,1808,2193031970,101191,quote,482,ObviousYes
7974,1807,954046995001479168,101195,quote,1706,prvncedafirst
7978,1803,197890167,101264,quote,247,BashYinx
7979,1802,298010392,101268,quote,603,ZaaZane
7980,1801,186866769,101271,quote,3602,Feu_bender
7982,1799,74067528,101294,quote,2117,epressgamer
7985,1796,2399354112,101326,quote,505,Jetaime_Rosee
7987,1795,1225059069259464704,101339,quote,34,ashtronout_
7996,1789,1223962696405512192,101384,quote,97,paopaoberboo
7998,1788,20816566,101404,quote,1591,BabyGurlBee
7999,1787,1105101853266714624,101407,quote,42,mangaaremylife
8005,1783,2959779365,101425,quote,3856,JayWitDaGlizzy
8006,8302,1090259349438513159,101426,retweet,3783,adazeydani_ell
8014,1775,1506731564486508545,101493,quote,1813,villsbottom
8015,1774,1077864804763742208,101520,quote,411,Bradlibese
8018,1771,851116658340921344,101547,quote,29,ArissShafiq
8020,8300,1186726266709278720,101579,retweet,34,zeetheestalli
8023,8299,1473709085447053319,101632,retweet,1399,grapejuicemayra
8027,1764,1552880406621409280,101699,quote,43,riddlerstrucker
8029,8298,1470131053771866128,101719,retweet,85,deekm04
8032,1760,2972238939,101772,quote,652,_iamalx_
8034,1758,1095758695517114368,101790,quote,133,manuzikkka_
8035,1757,330308284,101833,quote,808,UhOhTreFive
8038,8297,152454395,101884,retweet,1236,ProvidedbyGeo
8051,1744,4197824300,102018,quote,126,Evans8Quincy
8060,1736,4747712053,102298,quote,227,peakirlf
8061,1735,1375865555370930177,102317,quote,209,babybluenzone
8062,1734,759803677,102323,quote,1536,luwintiyah
8067,8294,1255653691,102442,retweet,1522,opkyssim
8068,8293,1564330511501504513,102449,retweet,24,xish4x
8069,8292,1222771657988657153,102535,retweet,58,parrty_
8070,1730,110474078,102548,quote,834,MhdMkhrz
8071,1729,960389176049811458,102555,quote,2469,michelle_maka
8077,8290,132711417,102671,retweet,711,_Mopiss
8082,1721,967952090,102755,quote,2235,_MuhdHafiz_
8084,1719,1134269857535528960,102783,quote,59,CMaiwand
8086,1717,1013604756,102791,quote,272,blade_81_
8093,1711,464273554,102865,quote,766,ch3rys
8095,1709,794106126384197633,102884,quote,72,eefurrr
8100,1704,1065878822027878400,102977,quote,521,thearies_97
8101,1703,1278774524989882374,103020,quote,1517,themalejolene
8103,1701,4799443152,103056,quote,95,maloner19y
8105,1700,419293284,103079,quote,1037,dilajamaludin_
8108,8287,788852524308574208,103178,retweet,4132,_airwreka_
8110,8286,145924705,103223,retweet,794,Awkwardtonyy
8113,1694,1047732516558462976,103310,quote,233,Jaofmza_
8115,1693,3000500891,103367,quote,709,RuiMarques888
8117,1691,3650556859,103408,quote,87,hkmizmry
8120,1688,386148306,103434,quote,197,Linjh_
8123,1686,286249106,103490,quote,236,Tywunique
8126,1683,339693460,103543,quote,210,dexyxed
8131,1678,1079865035239968768,103596,quote,905,The_Backup_Ant_
8133,8283,1292538000,103805,retweet,1796,GyauBismark
8134,1675,1041102129589444609,103807,quote,730,mygnist_
8144,1667,957987374172000256,104033,quote,294,goneisarockstar
8145,1666,1372055742690168838,104049,quote,145,FENDlWHORE
8146,8281,1534920633020203010,104051,retweet,50,wickedngga
8147,8280,1328721057033949190,104090,retweet,455,T_xkashi_M
8151,1662,1188128577637748736,104129,quote,219,heysmariana
8158,1657,753136746628513792,104240,quote,696,ggnuggz
8163,8276,1468229622,104350,retweet,916,amybibiana_
8165,8275,2579116754,104386,retweet,1408,_xlocaless
8168,1650,4920754169,104495,quote,109,putamocada
8169,1649,717033498,104496,quote,981,RosieMarie__
8170,1648,1548323550410391552,104518,quote,356,heartbookss
8174,8273,444667460,104617,retweet,630,royalwadadli
8176,1645,615899839,104651,quote,131,dDelEloM
8177,8271,49305937,104665,retweet,4040,sunseokjin
8181,1643,407799078,104734,quote,342,eraseyoufromme
8182,1642,81146972,104750,quote,1561,LURMINE
8183,8269,2187633284,104855,retweet,723,xThisIsAndyG
8184,1641,949556589865836544,104885,quote,345,swhyafx
8187,1639,37077041,104927,quote,4818,SoniqueSaturdy
8191,36,1380264106318561286,105049,reply,729,cardipigli
8192,1635,1248089100285952000,105064,quote,99,polarisnewt
8193,1634,177068624,105075,quote,1019,Douggottii
8197,1631,3028798931,105100,quote,1090,nazz_iv
8200,1629,3083310107,105113,quote,696,adelefvck
8201,1628,1443739393630642177,105172,quote,80,babyhoneyrry_
8203,1627,2822910844,105222,quote,1827,remythetaurus
8209,1623,1431784423,105401,quote,943,FlipppityFLIP
8214,8264,1700437087,105515,retweet,948,lauraxdaisyy
8220,1614,1373388969451347986,105637,quote,68,__gazz
8222,1612,1143259886,105703,quote,564,oceannebln
8224,1610,1001442366165667840,105811,quote,36,aisy4diba
8226,8263,4093793714,105846,retweet,126,IT_KENDAL
8238,1601,824037476968923136,106179,quote,255,NSideChef90
8248,1593,339551701,106313,quote,678,Danish696969
8249,1592,771510482,106315,quote,854,Mamiiii_7
8254,1588,957774580453699587,106426,quote,2772,Qveeen___
8255,1587,89092651,106447,quote,400,_Marquita_R
8266,8256,1473529579,106735,retweet,2317,urbaebeeg
8268,8255,926578771968315392,106851,retweet,5186,babybaldhead
8271,1575,2779302746,106970,quote,1239,idktashaa
8272,8254,1339438367856087040,106973,retweet,404,RoseBreea
8276,1571,578590201,107107,quote,347,RadenMuizz
8278,8252,1336368848757534720,107191,retweet,149,Eye_qyu
8279,1570,923745859,107196,quote,1305,Suleiman_Waziri
8282,1567,1192110720231628802,107253,quote,226,Ziakdepoche
8284,1565,928443339208237056,107308,quote,124,pizzahutu19
8285,1564,1144807494637838336,107389,quote,528,capriceeeeee_
8290,1562,1424366078,107588,quote,1405,iHerebam__
8292,8248,1016118811471286279,107672,retweet,216,sadphagg
8298,1555,1391399586384646154,107937,quote,9,hoeyelly
8300,8247,1208582814523740160,108020,retweet,278,actvil
8303,1551,376821808,108046,quote,1059,Mendy____
8304,1550,2941796909,108061,quote,3686,jefftheasante
8306,8245,1526753117903151107,108149,retweet,66,Beetle_Blud
8307,1549,1121102867170041863,108306,quote,2003,une_zohria
8308,1548,120460471,108321,quote,1733,essKbee
8311,8244,1417607817414991875,108522,retweet,141,superspyclub
8315,1542,288597737,108627,quote,1203,habiibi22
8317,1541,896870241862594564,108749,quote,1727,Denni2_
8319,8242,750810465606008833,108799,retweet,307,wavyvixen
8323,1536,2231065315,108903,quote,65,J4hunid
8325,1534,375424417,108949,quote,1408,WallyRicoSuave
8327,8241,928119889,109018,retweet,564,obychym19
8328,1532,1443273555853119490,109075,quote,64,yoursprettyj
8329,1531,1502073346816622593,109095,quote,1567,LeBrickz
8332,1530,792443899507798016,109222,quote,755,CJxch444n
8335,1527,1231233134043201536,109261,quote,117,blacc_matter
8342,8239,1202701910601584658,109377,retweet,3137,NiniYubari
8349,1518,2393918623,109660,quote,1879,ouiouiphaguette
8360,1511,147679255,109855,quote,711,Delyshia_cb
8366,1507,312459418,109956,quote,4064,PoloAllOver
8369,1506,950122192259436546,110204,quote,67,MO_SlimE_
8373,1503,802656344,110437,quote,1914,UnoPlaya
8374,1502,44398844,110662,quote,2084,biihfranca
8378,1498,1070738150371278850,110741,quote,2280,racedeyes
8379,1497,559084467,110763,quote,789,_lolarosa
8383,8226,1485432448683024387,110828,retweet,455,minajSUPREME13
8384,1493,1287223190,110900,quote,1146,MACD___
8388,8225,3947038786,110981,retweet,3693,dvmn_che
8391,1487,160525395,111137,quote,167,GodLu_
8392,1486,1520166741002838019,111155,quote,241,Morphfeu_
8393,1485,1890991856,111156,quote,3766,_Batss
8397,1481,1229900395943731200,111301,quote,287,iidkmariaa
8399,8224,975603481,111351,retweet,601,xochiyotl_
8403,1476,1374322297432113156,111476,quote,104,Godgift47689350
8407,1472,474423307,111608,quote,829,nrnsaqlh
8408,1471,1213452324380667910,111612,quote,496,Michhikoo
8413,1466,1383367195359473672,111732,quote,23,j4nenie
8414,8223,1439907865376985094,111745,retweet,106,Rocksinput
8417,1464,1255149680515637255,111846,quote,1555,arialovestay
8423,1459,4342390762,112117,quote,165,b3atop1a
8426,1456,45720742,112166,quote,235,iferdays
8431,1451,746567993509830661,112365,quote,17,codex_xxxxx
8432,1450,445182008,112507,quote,1176,lisaskywaIker
8437,1447,2868093370,112817,quote,578,only1macho
8438,1446,1121897255374589952,112826,quote,88,jenofoldstones
8443,8218,1552409677496991745,112892,retweet,82,oif4553
8446,8216,154478838,113193,retweet,1198,Myreeee___M
8448,1440,1613428523934285824,113306,quote,60,sooyacida
8449,1439,40376991,113383,quote,354,maistrouxaqueeu
8452,1437,1084613761,113526,quote,2576,deepyy_
8454,8214,1025073239926730752,113556,retweet,428,Butterflyy52
8459,1432,1157040987581177865,113629,quote,956,__ixmsimo
8461,1430,564293304,113673,quote,1499,wealreadyded
8462,1429,3244311636,113735,quote,775,NaughtyKp
8463,8212,1502358798333190144,113848,retweet,3874,imanmaxwel
8467,1427,343871136,113911,quote,486,tigerasaaa
8468,1426,286977522,113929,quote,2228,jocysama
8474,1421,1395388180900294656,114214,quote,93,Kaycx
8476,1419,1025163420612476928,114245,quote,1030,Obolatcan24
8486,1412,1615777267141206016,114726,quote,3,kalindkush
8489,1409,1023268964347113473,114874,quote,443,elollelmontaqem
8490,1408,237402941,114886,quote,450,maisondefairy
8492,1406,1106272022236200960,115024,quote,408,simkxur20
8493,8205,38545525,115077,retweet,2579,The1nOnlyRollie
8500,1400,487891825,115446,quote,1019,0BrunaMorais0
8502,1398,1066431162938208256,115582,quote,1698,sabrinay150
8510,1391,729986638999257088,116055,quote,232,ImluckygirlKt
8511,8202,428549878,116081,retweet,508,tayinmanbeauty
8512,1390,1261054661760634886,116111,quote,810,sherrismoothie
8518,1386,868735071125200896,116430,quote,174,keyshamarlen
8520,1384,1021932265641660416,116497,quote,297,vxnessss
8523,1381,1031906437,116582,quote,522,khairulezaty
8527,8199,2332988304,116931,retweet,260,ryaninthavong
8530,8198,1167905622546964480,117064,retweet,98,alicetk_7
8531,1376,2289223638,117074,quote,1954,syaaabdullah
8535,8197,1210780668021444610,117337,retweet,237,bluntcitysquare
8543,1365,1331907212,117899,quote,42,jahriri
8544,8196,364025013,117934,retweet,56,NevaDunIt
8545,1364,2790478553,117979,quote,597,CamyrnD
8546,8195,2926446828,118047,retweet,475,wickedshawty_
8549,1363,219164497,118099,quote,1592,Clxvde
8551,1360,3091942665,118118,quote,948,dconceicaoj
8554,1358,1229044308180905984,118229,quote,1122,Hafizscotts
8558,1355,2224284793,118311,quote,210,emilyaally
8561,1353,1172126335814103040,118366,quote,300,sadbutok__
8574,1342,1051568699533082625,118928,quote,98,Harold80988337
8577,1339,765159732571049984,119044,quote,70,amymierah
8580,1337,1194028184,119166,quote,634,Pleng_1Dfan
8590,1328,442046888,119484,quote,162,martinejaife
8592,1326,1004695912898289665,119506,quote,153,salome_pinho6
8603,8183,48928846,119796,retweet,6033,RealBoiiNoki
8604,8182,2702048202,119841,retweet,793,99luftz
8610,1315,781129654652444672,120189,quote,121,Myaajosephh
8611,1314,3564405617,120195,quote,73,dandybalderdash
8614,1311,2871362680,120224,quote,492,givennchyy
8615,1310,1456380987584094208,120250,quote,,
8616,1309,1376662764,120282,quote,1474,hershecah
8618,1307,773147752557481984,120435,quote,20,2003ypch
8620,1305,743104214,120557,quote,218,Paenhusin_
8622,8181,1368975953704013830,120584,retweet,371,intoxicatedrry
8623,8180,1597851067,120619,retweet,859,ZackCharinder
8624,1303,1427532273390399492,120626,quote,425,HotepMartian
8628,1300,1216850977569038336,120852,quote,1196,itzhm__
8629,1299,226500082,120930,quote,605,IzzieAhmad
8631,1298,1492654301281402880,121036,quote,87,Black__3x
8632,1297,334469118,121071,quote,327,Dames_Dope
8636,8177,1192168345606471680,121331,retweet,721,JazMinajHall
8639,8175,1566159228284182528,121496,retweet,712,auntyonika
8640,1294,72072636,121498,quote,1098,StacyBlanding
8641,1293,3173875058,121528,quote,1097,De_Hum_A_Vamp
8643,1291,821003151323041792,121618,quote,2249,Miguel_Fier
8644,1290,732873375584948226,121635,quote,1344,venezianism
8649,1285,535876562,121712,quote,2162,kylahhh___
8657,1278,932037252,121928,quote,14,helloiamhere201
8658,1277,303210542,121942,quote,1252,VanteHenny
8661,1275,525349107,122164,quote,998,Ben_Mc_Guigan
8662,1274,1184814992882683904,122167,quote,696,blickkayll
8668,1268,1380665868422627329,122363,quote,2061,vinamkaycee
8674,8173,1558326817395822592,122742,retweet,225,nickifan595
8675,1262,1020781831,122837,quote,4745,abdulvhad
8682,1255,819507710,123477,quote,687,Frhnlee_
8683,1254,851715504087613441,123517,quote,1705,fifteenthdec
8685,1252,2959400410,123603,quote,823,joseoliveira04
8689,8172,1101144624167636992,123702,retweet,348,_v8davis
8692,1247,1386621892816035841,123808,quote,46,tdhdaily
